date,time,code,name,currency,price,diff,per_diff
18/10/2019,11:00,BATS,BR.AMER.TOB.,GBX,2673.50,-8.50,-0.32
18/10/2019,11:00,BLND,BR.LAND,GBX,630.60,+0.40,+0.06
18/10/2019,11:00,BT.A,BT GROUP,GBX,205.00,+0.70,+0.34
18/10/2019,11:00,BNZL,BUNZL,GBX,1977.00,-8.00,-0.40
18/10/2019,11:00,BRBY,BURBERRY GRP,GBX,1901.50,-13.50,-0.70
18/10/2019,11:00,CCL,CARNIVAL,GBX,3055.00,-22.00,-0.71
18/10/2019,11:00,CNA,CENTRICA,GBX,71.24,+1.50,+2.15
18/10/2019,11:00,CCH,COCACOLA HBC AG,GBX,2418.00,+18.00,+0.75
18/10/2019,11:00,CPG,COMPASS GROUP,GBX,1939.00,-1.00,-0.05
18/10/2019,11:00,CRH,CRH,GBX,2712.00,-3.00,-0.11
18/10/2019,11:00,CRDA,CRODA INTL.,GBX,4698.00,-50.00,-1.05
18/10/2019,11:00,DCC,DCC,GBX,7024.00,+6.00,+0.09
18/10/2019,11:00,DGE,DIAGEO,GBX,3124.50,-21.50,-0.68
18/10/2019,11:00,EVR,EVRAZ,GBX,383.00,-10.20,-2.59
18/10/2019,11:00,EXPN,EXPERIAN,GBX,2401.00,-2.00,-0.08
18/10/2019,11:00,FERG,FERGUSON,GBX,6394.00,+24.00,+0.38
18/10/2019,11:00,FLTR,FLUTTER ENT,GBX,7468.00,-2.00,-0.03
18/10/2019,11:00,FRES,FRESNILLO,GBX,608.60,-7.80,-1.26
18/10/2019,11:00,GSK,GLAXOSMITHKLINE,GBX,1644.00,-7.80,-0.47
18/10/2019,11:00,GLEN,GLENCORE,GBX,227.70,-0.85,-0.37
18/10/2019,11:00,HLMA,HALMA,GBX,1873.00,+3.50,+0.19
18/10/2019,11:00,HL.,HARGREAVES LANS,GBX,1781.00,+4.50,+0.25
18/10/2019,11:00,HIK,HIKMA,GBX,1997.50,-12.50,-0.62
18/10/2019,11:00,HSX,HISCOX,GBX,1557.00,+16.00,+1.04
18/10/2019,11:00,HSBA,HSBC HLDGS.UK,GBX,603.30,-3.10,-0.51
18/10/2019,11:00,IMB,IMP.BRANDS,GBX,1854.80,+16.80,+0.91
18/10/2019,11:00,INF,INFORMA,GBX,767.60,-2.40,-0.31
18/10/2019,11:00,IHG,INTERCON. HOTEL,GBX,4591.00,-146.00,-3.08
18/10/2019,11:00,ITRK,INTERTEK GROUP,GBX,5004.00,-26.00,-0.52
18/10/2019,11:00,IAG,INTL CONSOL AIR,GBX,513.40,+0.20,+0.04
18/10/2019,11:00,ITV,ITV,GBX,135.50,+0.45,+0.33
18/10/2019,11:00,JD.,JD SPORTS,GBX,770.40,-6.00,-0.77
18/10/2019,11:00,JMAT,JOHNSON MATTHEY,GBX,2979.00,-50.00,-1.65
18/10/2019,11:00,JE.,JUST EAT,GBX,634.60,+1.20,+0.19
18/10/2019,11:00,KGF,KINGFISHER,GBX,218.10,+2.20,+1.02
18/10/2019,11:00,LAND,LAND SECS.,GBX,957.00,+8.80,+0.93
18/10/2019,11:00,LGEN,LEGAL&GEN.,GBX,276.50,+1.50,+0.55
18/10/2019,11:00,LLOY,LLOYDS GRP.,GBX,60.63,-0.33,-0.54
18/10/2019,11:00,LSE,LON.STK.EXCH,GBX,7122.00,+78.00,+1.11
18/10/2019,11:00,MGGT,MEGGITT,GBX,595.40,-2.80,-0.47
18/10/2019,11:00,MRO,MELROSE IND,GBX,208.60,-0.40,-0.19
18/10/2019,11:00,MNDI,MONDI,GBX,1536.00,+2.50,+0.16
18/10/2019,11:00,MRW,MORRISON (WM),GBX,204.70,+0.80,+0.39
18/10/2019,11:00,NG.,NATIONAL GRID,GBX,899.00,0.00,+0.00
18/10/2019,11:00,NXT,NEXT,GBX,6738.00,-26.00,-0.38
18/10/2019,11:00,NMC,NMC HEALTH,GBX,2685.00,+74.00,+2.83
18/10/2019,11:00,OCDO,OCADO,GBX,1349.50,-11.50,-0.84
18/10/2019,11:00,PSON,PEARSON,GBX,676.20,-6.00,-0.88
18/10/2019,11:00,PSN,PERSIMMON,GBX,2423.00,+55.00,+2.32
18/10/2019,11:00,PHNX,PHOENIX GRP HDG,GBX,717.80,-1.00,-0.14
18/10/2019,11:00,POLY,POLYMETAL INT,GBX,1159.00,-9.50,-0.81
18/10/2019,11:00,PRU,PRUDENTIAL,GBX,1517.50,+19.50,+1.30
18/10/2019,11:00,RDSA,RDS 'A',GBX,2257.00,-1.50,-0.07
18/10/2019,11:00,RDSB,RDS 'B',GBX,2248.50,+2.50,+0.11
18/10/2019,11:00,RB.,RECKITT BEN. GP,GBX,5990.00,-29.00,-0.48
18/10/2019,11:00,REL,RELX,GBX,1762.50,-22.50,-1.26
18/10/2019,11:00,RTO,RENTOKIL INITL.,GBX,447.40,-5.60,-1.24
18/10/2019,11:00,RMV,RIGHTMOVE,GBX,565.00,+5.00,+0.89
18/10/2019,11:00,RIO,RIO TINTO,GBX,3955.00,-6.50,-0.16
18/10/2019,11:00,RR.,ROLLS-ROYCE HLG,GBX,712.20,-17.40,-2.38
18/10/2019,11:00,RBS,ROYAL BANK SCOT,GBX,237.00,+4.80,+2.07
18/10/2019,11:00,RSA,RSA INS.,GBX,527.40,+3.20,+0.61
18/10/2019,11:00,SGE,SAGE GRP.,GBX,700.40,+0.20,+0.03
18/10/2019,11:00,SBRY,SAINSBURY(J),GBX,218.90,+0.10,+0.05
18/10/2019,11:00,SDR,SCHRODERS,GBX,3034.00,+21.00,+0.70
18/10/2019,11:00,SMT,SCOTTISH MORT,GBX,484.40,-3.00,-0.62
18/10/2019,11:00,SGRO,SEGRO,GBX,824.80,+2.40,+0.29
18/10/2019,11:00,SVT,SEVERN TRENT,GBX,2262.00,+12.00,+0.53
18/10/2019,11:00,SN.,SMITH&NEPHEW,GBX,1833.50,-10.00,-0.54
18/10/2019,11:00,SMDS,SMITH(DS),GBX,333.70,-0.50,-0.15
18/10/2019,11:00,SMIN,SMITHS GROUP,GBX,1571.50,-4.00,-0.25
18/10/2019,11:00,SKG,SMURFIT KAP.,GBX,2454.00,+10.00,+0.41
18/10/2019,11:00,SPX,SPIRAX-SARCO,GBX,7520.00,+20.00,+0.27
18/10/2019,11:00,SSE,SSE,GBX,1309.00,-4.00,-0.30
18/10/2019,11:00,STJ,ST.JAMES'S PLAC,GBX,1006.00,+1.50,+0.15
18/10/2019,11:00,STAN,STAND.CHART.,GBX,658.80,-0.60,-0.09
18/10/2019,11:00,SLA,STD LIFE ABER,GBX,289.10,+3.40,+1.19
18/10/2019,11:00,TW.,TAYLOR WIMPEY,GBX,169.80,+4.20,+2.54
18/10/2019,11:00,TSCO,TESCO,GBX,243.70,+1.10,+0.45
18/10/2019,11:00,TUI,TUI AG,GBX,1052.00,-5.50,-0.52
18/10/2019,11:00,ULVR,UNILEVER,GBX,4612.50,-40.00,-0.86
18/10/2019,11:00,UU.,UTD. UTILITIES,GBX,876.20,+3.60,+0.41
18/10/2019,11:00,VOD,VODAFONE GRP.,GBX,161.22,+0.78,+0.49
18/10/2019,11:00,WTB,WHITBREAD,GBX,4277.00,+2.00,+0.05
18/10/2019,11:00,WPP,WPP,GBX,918.20,-1.20,-0.13
18/10/2019,11:15,III,3I GRP.,GBX,1089.00,+6.00,+0.55
18/10/2019,11:15,ABF,A.B.FOOD,GBX,2250.00,+16.00,+0.72
18/10/2019,11:15,ADM,ADMIRAL GRP,GBX,2049.00,-4.00,-0.20
18/10/2019,11:15,AAL,ANGLO AMERICAN,GBX,1880.80,-16.80,-0.89
18/10/2019,11:15,ANTO,ANTOFAGASTA,GBX,858.40,-7.00,-0.81
18/10/2019,11:15,AHT,ASHTEAD GRP.,GBX,2159.00,+30.00,+1.41
18/10/2019,11:15,AZN,ASTRAZENECA,GBX,6788.00,-33.00,-0.48
18/10/2019,11:15,AUTO,AUTO TRAD,GBX,534.40,-3.40,-0.63
18/10/2019,11:15,AVV,AVEVA GRP,GBX,3874.00,+18.00,+0.47
18/10/2019,11:15,AV.,AVIVA,GBX,416.20,+8.20,+2.01
18/10/2019,11:15,BA.,BAE SYS.,GBX,534.80,-5.20,-0.96
18/10/2019,11:15,BARC,BARCLAYS,GBX,165.88,+1.88,+1.15
18/10/2019,11:15,BDEV,BARRATT DEVEL.,GBX,679.80,+8.80,+1.31
18/10/2019,11:15,BKG,BERKELEY GP.HLD,GBX,4580.00,+119.00,+2.67
18/10/2019,11:15,BHP,BHP GROUP,GBX,1596.20,-9.80,-0.61
18/10/2019,11:15,BP.,BP,GBX,486.60,-1.65,-0.34
18/10/2019,11:15,BATS,BR.AMER.TOB.,GBX,2668.00,-14.00,-0.52
18/10/2019,11:15,BLND,BR.LAND,GBX,630.00,-0.20,-0.03
18/10/2019,11:15,BT.A,BT GROUP,GBX,204.90,+0.60,+0.29
18/10/2019,11:15,BNZL,BUNZL,GBX,1975.00,-10.00,-0.50
18/10/2019,11:15,BRBY,BURBERRY GRP,GBX,1901.00,-14.00,-0.73
18/10/2019,11:15,CCL,CARNIVAL,GBX,3056.00,-21.00,-0.68
18/10/2019,11:15,CNA,CENTRICA,GBX,71.18,+1.44,+2.06
18/10/2019,11:15,CCH,COCACOLA HBC AG,GBX,2415.00,+15.00,+0.62
18/10/2019,11:15,CPG,COMPASS GROUP,GBX,1938.00,-2.00,-0.10
18/10/2019,11:15,CRH,CRH,GBX,2709.00,-6.00,-0.22
18/10/2019,11:15,CRDA,CRODA INTL.,GBX,4684.00,-64.00,-1.35
18/10/2019,11:15,DCC,DCC,GBX,7018.00,0.00,+0.00
18/10/2019,11:15,DGE,DIAGEO,GBX,3128.00,-18.00,-0.57
18/10/2019,11:15,EVR,EVRAZ,GBX,382.60,-10.60,-2.70
18/10/2019,11:15,EXPN,EXPERIAN,GBX,2401.00,-2.00,-0.08
18/10/2019,11:15,FERG,FERGUSON,GBX,6384.00,+14.00,+0.22
18/10/2019,11:15,FLTR,FLUTTER ENT,GBX,7476.00,+6.00,+0.08
18/10/2019,11:15,FRES,FRESNILLO,GBX,609.20,-7.20,-1.17
18/10/2019,11:15,GSK,GLAXOSMITHKLINE,GBX,1643.00,-8.80,-0.53
18/10/2019,11:15,GLEN,GLENCORE,GBX,227.05,-1.50,-0.66
18/10/2019,11:15,HLMA,HALMA,GBX,1868.50,-1.00,-0.05
18/10/2019,11:15,HL.,HARGREAVES LANS,GBX,1777.00,+0.50,+0.03
18/10/2019,11:15,HIK,HIKMA,GBX,2000.00,-10.00,-0.50
18/10/2019,11:15,HSX,HISCOX,GBX,1554.00,+13.00,+0.84
18/10/2019,11:15,HSBA,HSBC HLDGS.UK,GBX,602.50,-3.90,-0.64
18/10/2019,11:15,IMB,IMP.BRANDS,GBX,1851.40,+13.40,+0.73
18/10/2019,11:15,INF,INFORMA,GBX,768.80,-1.20,-0.16
18/10/2019,11:15,IHG,INTERCON. HOTEL,GBX,4610.50,-126.50,-2.67
18/10/2019,11:15,ITRK,INTERTEK GROUP,GBX,4999.00,-31.00,-0.62
18/10/2019,11:15,IAG,INTL CONSOL AIR,GBX,512.40,-0.80,-0.16
18/10/2019,11:15,ITV,ITV,GBX,135.20,+0.15,+0.11
18/10/2019,11:15,JD.,JD SPORTS,GBX,772.40,-4.00,-0.52
18/10/2019,11:15,JMAT,JOHNSON MATTHEY,GBX,2981.00,-48.00,-1.58
18/10/2019,11:15,JE.,JUST EAT,GBX,632.60,-0.80,-0.13
18/10/2019,11:15,KGF,KINGFISHER,GBX,218.10,+2.20,+1.02
18/10/2019,11:15,LAND,LAND SECS.,GBX,955.40,+7.20,+0.76
18/10/2019,11:15,LGEN,LEGAL&GEN.,GBX,276.50,+1.50,+0.55
18/10/2019,11:15,LLOY,LLOYDS GRP.,GBX,60.66,-0.30,-0.49
18/10/2019,11:15,LSE,LON.STK.EXCH,GBX,7118.00,+74.00,+1.05
18/10/2019,11:15,MGGT,MEGGITT,GBX,595.00,-3.20,-0.54
18/10/2019,11:15,MRO,MELROSE IND,GBX,208.40,-0.60,-0.29
18/10/2019,11:15,MNDI,MONDI,GBX,1535.00,+1.50,+0.10
18/10/2019,11:15,MRW,MORRISON (WM),GBX,204.70,+0.80,+0.39
18/10/2019,11:15,NG.,NATIONAL GRID,GBX,900.40,+1.40,+0.16
18/10/2019,11:15,NXT,NEXT,GBX,6752.00,-12.00,-0.18
18/10/2019,11:15,NMC,NMC HEALTH,GBX,2653.00,+42.00,+1.61
18/10/2019,11:15,OCDO,OCADO,GBX,1346.00,-15.00,-1.10
18/10/2019,11:15,PSON,PEARSON,GBX,675.40,-6.80,-1.00
18/10/2019,11:15,PSN,PERSIMMON,GBX,2418.00,+50.00,+2.11
18/10/2019,11:15,PHNX,PHOENIX GRP HDG,GBX,715.50,-3.30,-0.46
18/10/2019,11:15,POLY,POLYMETAL INT,GBX,1163.50,-5.00,-0.43
18/10/2019,11:15,PRU,PRUDENTIAL,GBX,1514.00,+16.00,+1.07
18/10/2019,11:15,RDSA,RDS 'A',GBX,2252.50,-6.00,-0.27
18/10/2019,11:15,RDSB,RDS 'B',GBX,2245.00,-1.00,-0.04
18/10/2019,11:15,RB.,RECKITT BEN. GP,GBX,5991.00,-28.00,-0.47
18/10/2019,11:15,REL,RELX,GBX,1760.50,-24.50,-1.37
18/10/2019,11:15,RTO,RENTOKIL INITL.,GBX,447.30,-5.70,-1.26
18/10/2019,11:15,RMV,RIGHTMOVE,GBX,565.80,+5.80,+1.04
18/10/2019,11:15,RIO,RIO TINTO,GBX,3947.00,-14.50,-0.37
18/10/2019,11:15,RR.,ROLLS-ROYCE HLG,GBX,710.00,-19.60,-2.69
18/10/2019,11:15,RBS,ROYAL BANK SCOT,GBX,237.30,+5.10,+2.20
18/10/2019,11:15,RSA,RSA INS.,GBX,527.20,+3.00,+0.57
18/10/2019,11:15,SGE,SAGE GRP.,GBX,697.80,-2.40,-0.34
18/10/2019,11:15,SBRY,SAINSBURY(J),GBX,219.30,+0.50,+0.23
18/10/2019,11:15,SDR,SCHRODERS,GBX,3024.00,+11.00,+0.36
18/10/2019,11:15,SMT,SCOTTISH MORT,GBX,484.80,-2.60,-0.53
18/10/2019,11:15,SGRO,SEGRO,GBX,824.80,+2.40,+0.29
18/10/2019,11:15,SVT,SEVERN TRENT,GBX,2264.00,+14.00,+0.62
18/10/2019,11:15,SN.,SMITH&NEPHEW,GBX,1830.50,-13.00,-0.70
18/10/2019,11:15,SMDS,SMITH(DS),GBX,333.80,-0.40,-0.12
18/10/2019,11:15,SMIN,SMITHS GROUP,GBX,1570.50,-5.00,-0.32
18/10/2019,11:15,SKG,SMURFIT KAP.,GBX,2454.00,+10.00,+0.41
18/10/2019,11:15,SPX,SPIRAX-SARCO,GBX,7510.00,+10.00,+0.13
18/10/2019,11:15,SSE,SSE,GBX,1311.00,-2.00,-0.15
18/10/2019,11:15,STJ,ST.JAMES'S PLAC,GBX,1003.00,-1.50,-0.15
18/10/2019,11:15,STAN,STAND.CHART.,GBX,657.40,-2.00,-0.30
18/10/2019,11:15,SLA,STD LIFE ABER,GBX,289.00,+3.30,+1.16
18/10/2019,11:15,TW.,TAYLOR WIMPEY,GBX,169.45,+3.85,+2.33
18/10/2019,11:15,TSCO,TESCO,GBX,244.00,+1.40,+0.58
18/10/2019,11:15,TUI,TUI AG,GBX,1054.00,-3.50,-0.33
18/10/2019,11:15,ULVR,UNILEVER,GBX,4618.50,-34.00,-0.73
18/10/2019,11:15,UU.,UTD. UTILITIES,GBX,877.20,+4.60,+0.53
18/10/2019,11:15,VOD,VODAFONE GRP.,GBX,160.90,+0.46,+0.29
18/10/2019,11:15,WTB,WHITBREAD,GBX,4263.00,-12.00,-0.28
18/10/2019,11:15,WPP,WPP,GBX,916.80,-2.60,-0.28
18/10/2019,11:30,III,3I GRP.,GBX,1087.50,+4.50,+0.42
18/10/2019,11:30,ABF,A.B.FOOD,GBX,2243.00,+9.00,+0.40
18/10/2019,11:30,ADM,ADMIRAL GRP,GBX,2048.00,-5.00,-0.24
18/10/2019,11:30,AAL,ANGLO AMERICAN,GBX,1881.60,-16.00,-0.84
18/10/2019,11:30,ANTO,ANTOFAGASTA,GBX,861.00,-4.40,-0.51
18/10/2019,11:30,AHT,ASHTEAD GRP.,GBX,2157.00,+28.00,+1.31
18/10/2019,11:30,AZN,ASTRAZENECA,GBX,6790.00,-31.00,-0.45
18/10/2019,11:30,AUTO,AUTO TRAD,GBX,532.40,-5.40,-1.00
18/10/2019,11:30,AVV,AVEVA GRP,GBX,3878.00,+22.00,+0.57
18/10/2019,11:30,AV.,AVIVA,GBX,416.00,+8.00,+1.96
18/10/2019,11:30,BA.,BAE SYS.,GBX,533.80,-6.20,-1.15
18/10/2019,11:30,BARC,BARCLAYS,GBX,165.50,+1.50,+0.92
18/10/2019,11:30,BDEV,BARRATT DEVEL.,GBX,679.00,+8.00,+1.19
18/10/2019,11:30,BKG,BERKELEY GP.HLD,GBX,4576.00,+115.00,+2.58
18/10/2019,11:30,BHP,BHP GROUP,GBX,1598.20,-7.80,-0.49
18/10/2019,11:30,BP.,BP,GBX,486.55,-1.70,-0.35
18/10/2019,11:30,BATS,BR.AMER.TOB.,GBX,2671.00,-11.00,-0.41
18/10/2019,11:30,BLND,BR.LAND,GBX,629.40,-0.80,-0.13
18/10/2019,11:30,BT.A,BT GROUP,GBX,204.90,+0.60,+0.29
18/10/2019,11:30,BNZL,BUNZL,GBX,1970.00,-15.00,-0.76
18/10/2019,11:30,BRBY,BURBERRY GRP,GBX,1899.00,-16.00,-0.84
18/10/2019,11:30,CCL,CARNIVAL,GBX,3055.00,-22.00,-0.71
18/10/2019,11:30,CNA,CENTRICA,GBX,71.22,+1.48,+2.12
18/10/2019,11:30,CCH,COCACOLA HBC AG,GBX,2414.00,+14.00,+0.58
18/10/2019,11:30,CPG,COMPASS GROUP,GBX,1938.00,-2.00,-0.10
18/10/2019,11:30,CRH,CRH,GBX,2708.00,-7.00,-0.26
18/10/2019,11:30,CRDA,CRODA INTL.,GBX,4690.00,-58.00,-1.22
18/10/2019,11:30,DCC,DCC,GBX,7004.00,-14.00,-0.20
18/10/2019,11:30,DGE,DIAGEO,GBX,3129.50,-16.50,-0.52
18/10/2019,11:30,EVR,EVRAZ,GBX,384.20,-9.00,-2.29
18/10/2019,11:30,EXPN,EXPERIAN,GBX,2401.00,-2.00,-0.08
18/10/2019,11:30,FERG,FERGUSON,GBX,6382.00,+12.00,+0.19
18/10/2019,11:30,FLTR,FLUTTER ENT,GBX,7482.00,+12.00,+0.16
18/10/2019,11:30,FRES,FRESNILLO,GBX,610.60,-5.80,-0.94
18/10/2019,11:30,GSK,GLAXOSMITHKLINE,GBX,1644.20,-7.60,-0.46
18/10/2019,11:30,GLEN,GLENCORE,GBX,227.60,-0.95,-0.42
18/10/2019,11:30,HLMA,HALMA,GBX,1871.00,+1.50,+0.08
18/10/2019,11:30,HL.,HARGREAVES LANS,GBX,1773.00,-3.50,-0.20
18/10/2019,11:30,HIK,HIKMA,GBX,1999.00,-11.00,-0.55
18/10/2019,11:30,HSX,HISCOX,GBX,1552.00,+11.00,+0.71
18/10/2019,11:30,HSBA,HSBC HLDGS.UK,GBX,602.60,-3.80,-0.63
18/10/2019,11:30,IMB,IMP.BRANDS,GBX,1855.40,+17.40,+0.95
18/10/2019,11:30,INF,INFORMA,GBX,769.20,-0.80,-0.10
18/10/2019,11:30,IHG,INTERCON. HOTEL,GBX,4607.00,-130.00,-2.74
18/10/2019,11:30,ITRK,INTERTEK GROUP,GBX,5004.00,-26.00,-0.52
18/10/2019,11:30,IAG,INTL CONSOL AIR,GBX,512.60,-0.60,-0.12
18/10/2019,11:30,ITV,ITV,GBX,135.15,+0.10,+0.07
18/10/2019,11:30,JD.,JD SPORTS,GBX,774.20,-2.20,-0.28
18/10/2019,11:30,JMAT,JOHNSON MATTHEY,GBX,2976.00,-53.00,-1.75
18/10/2019,11:30,JE.,JUST EAT,GBX,632.40,-1.00,-0.16
18/10/2019,11:30,KGF,KINGFISHER,GBX,217.40,+1.50,+0.69
18/10/2019,11:30,LAND,LAND SECS.,GBX,953.20,+5.00,+0.53
18/10/2019,11:30,LGEN,LEGAL&GEN.,GBX,276.30,+1.30,+0.47
18/10/2019,11:30,LLOY,LLOYDS GRP.,GBX,60.51,-0.45,-0.74
18/10/2019,11:30,LSE,LON.STK.EXCH,GBX,7090.00,+46.00,+0.65
18/10/2019,11:30,MGGT,MEGGITT,GBX,593.60,-4.60,-0.77
18/10/2019,11:30,MRO,MELROSE IND,GBX,208.60,-0.40,-0.19
18/10/2019,11:30,MNDI,MONDI,GBX,1538.00,+4.50,+0.29
18/10/2019,11:30,MRW,MORRISON (WM),GBX,205.00,+1.10,+0.54
18/10/2019,11:30,NG.,NATIONAL GRID,GBX,899.40,+0.40,+0.04
18/10/2019,11:30,NXT,NEXT,GBX,6754.00,-10.00,-0.15
18/10/2019,11:30,NMC,NMC HEALTH,GBX,2648.00,+37.00,+1.42
18/10/2019,11:30,OCDO,OCADO,GBX,1343.50,-17.50,-1.29
18/10/2019,11:30,PSON,PEARSON,GBX,674.40,-7.80,-1.14
18/10/2019,11:30,PSN,PERSIMMON,GBX,2416.00,+48.00,+2.03
18/10/2019,11:30,PHNX,PHOENIX GRP HDG,GBX,715.00,-3.80,-0.53
18/10/2019,11:30,POLY,POLYMETAL INT,GBX,1164.50,-4.00,-0.34
18/10/2019,11:30,PRU,PRUDENTIAL,GBX,1509.50,+11.50,+0.77
18/10/2019,11:30,RDSA,RDS 'A',GBX,2254.50,-4.00,-0.18
18/10/2019,11:30,RDSB,RDS 'B',GBX,2247.50,+1.50,+0.07
18/10/2019,11:30,RB.,RECKITT BEN. GP,GBX,5998.00,-21.00,-0.35
18/10/2019,11:30,REL,RELX,GBX,1761.50,-23.50,-1.32
18/10/2019,11:30,RTO,RENTOKIL INITL.,GBX,447.20,-5.80,-1.28
18/10/2019,11:30,RMV,RIGHTMOVE,GBX,564.00,+4.00,+0.71
18/10/2019,11:30,RIO,RIO TINTO,GBX,3954.00,-7.50,-0.19
18/10/2019,11:30,RR.,ROLLS-ROYCE HLG,GBX,707.20,-22.40,-3.07
18/10/2019,11:30,RBS,ROYAL BANK SCOT,GBX,234.60,+2.40,+1.03
18/10/2019,11:30,RSA,RSA INS.,GBX,527.20,+3.00,+0.57
18/10/2019,11:30,SGE,SAGE GRP.,GBX,697.60,-2.60,-0.37
18/10/2019,11:30,SBRY,SAINSBURY(J),GBX,219.90,+1.10,+0.50
18/10/2019,11:30,SDR,SCHRODERS,GBX,3014.00,+1.00,+0.03
18/10/2019,11:30,SMT,SCOTTISH MORT,GBX,484.00,-3.40,-0.70
18/10/2019,11:30,SGRO,SEGRO,GBX,823.20,+0.80,+0.10
18/10/2019,11:30,SVT,SEVERN TRENT,GBX,2263.00,+13.00,+0.58
18/10/2019,11:30,SN.,SMITH&NEPHEW,GBX,1830.50,-13.00,-0.70
18/10/2019,11:30,SMDS,SMITH(DS),GBX,334.40,+0.20,+0.06
18/10/2019,11:30,SMIN,SMITHS GROUP,GBX,1569.00,-6.50,-0.41
18/10/2019,11:30,SKG,SMURFIT KAP.,GBX,2456.00,+12.00,+0.49
18/10/2019,11:30,SPX,SPIRAX-SARCO,GBX,7530.00,+30.00,+0.40
18/10/2019,11:30,SSE,SSE,GBX,1308.00,-5.00,-0.38
18/10/2019,11:30,STJ,ST.JAMES'S PLAC,GBX,1003.50,-1.00,-0.10
18/10/2019,11:30,STAN,STAND.CHART.,GBX,657.00,-2.40,-0.36
18/10/2019,11:30,SLA,STD LIFE ABER,GBX,288.90,+3.20,+1.12
18/10/2019,11:30,TW.,TAYLOR WIMPEY,GBX,168.95,+3.35,+2.02
18/10/2019,11:30,TSCO,TESCO,GBX,244.20,+1.60,+0.66
18/10/2019,11:30,TUI,TUI AG,GBX,1053.50,-4.00,-0.38
18/10/2019,11:30,ULVR,UNILEVER,GBX,4615.50,-37.00,-0.80
18/10/2019,11:30,UU.,UTD. UTILITIES,GBX,877.40,+4.80,+0.55
18/10/2019,11:30,VOD,VODAFONE GRP.,GBX,160.92,+0.48,+0.30
18/10/2019,11:30,WTB,WHITBREAD,GBX,4266.00,-9.00,-0.21
18/10/2019,11:30,WPP,WPP,GBX,916.80,-2.60,-0.28
18/10/2019,11:45,III,3I GRP.,GBX,1090.00,+7.00,+0.65
18/10/2019,11:45,ABF,A.B.FOOD,GBX,2241.00,+7.00,+0.31
18/10/2019,11:45,ADM,ADMIRAL GRP,GBX,2049.00,-4.00,-0.20
18/10/2019,11:45,AAL,ANGLO AMERICAN,GBX,1883.80,-13.80,-0.73
18/10/2019,11:45,ANTO,ANTOFAGASTA,GBX,861.40,-4.00,-0.46
18/10/2019,11:45,AHT,ASHTEAD GRP.,GBX,2156.00,+27.00,+1.27
18/10/2019,11:45,AZN,ASTRAZENECA,GBX,6794.00,-27.00,-0.40
18/10/2019,11:45,AUTO,AUTO TRAD,GBX,532.40,-5.40,-1.00
18/10/2019,11:45,AVV,AVEVA GRP,GBX,3884.00,+28.00,+0.73
18/10/2019,11:45,AV.,AVIVA,GBX,416.60,+8.60,+2.11
18/10/2019,11:45,BA.,BAE SYS.,GBX,534.40,-5.60,-1.04
18/10/2019,11:45,BARC,BARCLAYS,GBX,165.52,+1.52,+0.93
18/10/2019,11:45,BDEV,BARRATT DEVEL.,GBX,679.40,+8.40,+1.25
18/10/2019,11:45,BKG,BERKELEY GP.HLD,GBX,4575.00,+114.00,+2.56
18/10/2019,11:45,BHP,BHP GROUP,GBX,1596.60,-9.40,-0.58
18/10/2019,11:45,BP.,BP,GBX,486.40,-1.85,-0.38
18/10/2019,11:45,BATS,BR.AMER.TOB.,GBX,2668.00,-14.00,-0.52
18/10/2019,11:45,BLND,BR.LAND,GBX,630.00,-0.20,-0.03
18/10/2019,11:45,BT.A,BT GROUP,GBX,205.15,+0.85,+0.42
18/10/2019,11:45,BNZL,BUNZL,GBX,1967.50,-17.50,-0.88
18/10/2019,11:45,BRBY,BURBERRY GRP,GBX,1900.50,-14.50,-0.76
18/10/2019,11:45,CCL,CARNIVAL,GBX,3058.00,-19.00,-0.62
18/10/2019,11:45,CNA,CENTRICA,GBX,71.22,+1.48,+2.12
18/10/2019,11:45,CCH,COCACOLA HBC AG,GBX,2410.00,+10.00,+0.42
18/10/2019,11:45,CPG,COMPASS GROUP,GBX,1938.50,-1.50,-0.08
18/10/2019,11:45,CRH,CRH,GBX,2712.00,-3.00,-0.11
18/10/2019,11:45,CRDA,CRODA INTL.,GBX,4706.00,-42.00,-0.89
18/10/2019,11:45,DCC,DCC,GBX,7010.00,-8.00,-0.11
18/10/2019,11:45,DGE,DIAGEO,GBX,3124.00,-22.00,-0.70
18/10/2019,11:45,EVR,EVRAZ,GBX,384.10,-9.10,-2.31
18/10/2019,11:45,EXPN,EXPERIAN,GBX,2395.00,-8.00,-0.33
18/10/2019,11:45,FERG,FERGUSON,GBX,6380.00,+10.00,+0.16
18/10/2019,11:45,FLTR,FLUTTER ENT,GBX,7490.00,+20.00,+0.27
18/10/2019,11:45,FRES,FRESNILLO,GBX,612.20,-4.20,-0.68
18/10/2019,11:45,GSK,GLAXOSMITHKLINE,GBX,1645.80,-6.00,-0.36
18/10/2019,11:45,GLEN,GLENCORE,GBX,227.85,-0.70,-0.31
18/10/2019,11:45,HLMA,HALMA,GBX,1870.00,+0.50,+0.03
18/10/2019,11:45,HL.,HARGREAVES LANS,GBX,1774.50,-2.00,-0.11
18/10/2019,11:45,HIK,HIKMA,GBX,1998.00,-12.00,-0.60
18/10/2019,11:45,HSX,HISCOX,GBX,1551.00,+10.00,+0.65
18/10/2019,11:45,HSBA,HSBC HLDGS.UK,GBX,603.30,-3.10,-0.51
